Group,x,y,t,s
U,-26.49076775,183.9013568,1,1
S,-35.14126648,163.0273626,0,0
S,-11.84381579,-227.2093319,0,0
S,-52.12619269,140.4488968,1,1
R,-26.84104865,104.7139949,0,0
S,22.42542646,-150.1418691,0,1
U,-53.69629675,3.032432623,0,0
T,-10.00533814,-28.3112344,0,1
R,-9.350527706,382.0883752,0,0
U,-32.06176581,-118.4622715,0,0
U,-12.23711182,-193.7607786,1,0
T,-1.165104023,-155.1643227,0,0
U,-3.185073421,-160.3909724,0,1
U,-31.9465613,20.15686416,1,1
R,-12.6630511,316.8760871,0,0
R,-56.07668862,353.2380391,0,0
S,-0.088204329,27.52590283,0,0
S,-3.27301793,103.9935199,0,1
R,-11.42640665,243.0212708,0,0
R,-22.29472142,148.3688849,0,0
S,13.63562707,-192.5200871,0,1
S,4.000646992,-89.50336227,0,0
S,-25.25581998,170.4900538,0,0
T,15.96229657,-519.1775886,0,1
U,-15.20085296,-210.5400921,0,0
R,-10.49273869,215.4628759,0,1
U,-18.47523958,-189.0024725,1,1
U,14.66657752,-248.7677563,1,1
T,-31.59800149,-88.20074827,0,1
T,4.55983276,-526.5011762,0,0
R,-24.52494279,34.81487214,0,1
R,-4.056996963,98.91024513,0,0
S,-25.26114733,-169.0842328,0,0
R,-13.0320263,216.428067,0,0
R,-6.998265963,292.4491171,0,1
U,-54.64342786,88.5383563,1,0
S,-31.93513491,133.7710648,0,1
S,-22.22425615,156.9891532,0,0
S,-12.93756391,39.78279189,1,0
R,-1.997055811,114.990211,0,0
R,-8.87756954,119.2061226,0,0
R,9.890614502,260.1043153,0,0
U,6.83763797,-19.02670399,1,0
T,-22.70063721,-183.4531874,0,1
T,10.59540976,-227.7943568,0,1
U,-19.91295058,75.12805843,1,1
U,-49.18429028,196.3456978,0,0
U,-17.30536858,-314.0696222,1,1
T,-17.49984191,-158.7397075,0,0
R,-1.692953675,116.3957919,0,1
R,-64.11502752,188.215174,0,0
S,-34.13668095,-25.04581161,0,1
U,-43.16386924,324.7293953,0,0
U,-79.83902331,340.2826974,0,0
R,-21.01485941,237.3556276,0,1
T,-27.66228513,-314.2446134,0,1
U,1.292260683,-155.0677611,0,1
R,-24.5570639,316.0991005,0,1
S,-20.59376503,-94.91532272,0,0
S,-53.4662343,59.13485249,0,0
S,-10.77689962,-179.9631626,0,0
U,15.4961991,-161.4946414,1,0
S,-69.33362894,235.3855419,0,0
S,9.420702396,-440.8450092,0,0
T,-9.571953369,-454.6590892,0,1
T,-27.67378297,-239.3239646,0,1
U,-66.39990895,35.0209979,1,0
S,45.0337567,-344.282486,0,0
U,-54.7383884,296.5922965,1,1
R,19.68212362,100.5732049,0,0
R,-24.47787193,340.7039824,0,0
T,-33.1274124,65.52348629,0,1
U,-24.63865412,-163.8237887,0,0
R,0.563198148,22.88102028,0,0
U,-29.37415396,74.86485928,1,1
R,-12.26475227,122.5024668,0,0
R,-28.72868894,218.8637183,0,0
T,9.499945498,-71.95868281,0,0
U,-54.68096859,-153.1563061,0,0
R,-28.59534974,370.5587399,0,1
U,40.32908656,-636.8633742,0,0
T,-18.30285843,-586.8121624,0,0
T,-33.88346572,29.25935186,0,0
U,-25.01928943,10.39285297,1,1
T,-26.71847277,-238.7878853,0,0
R,-25.70926174,309.3630126,0,1
S,-31.42473436,-165.4486068,1,0
R,-15.72982574,24.46990896,0,0
T,8.898752568,-179.3520508,0,0
T,-4.758360668,-212.4651517,0,0
R,-10.24867224,-81.98019647,0,0
S,-10.19444326,87.00739762,0,0
U,-3.728630203,-209.9207387,1,1
R,-10.47343815,36.81541802,0,0
U,-30.0399884,-43.86833933,1,1
S,-18.48150766,55.03691371,0,0
T,-23.39803863,-231.9681339,0,0
R,7.759498319,201.223453,0,1
S,-9.256009922,-62.49848365,0,0
R,-18.87918983,169.9606346,0,0
T,-19.71104086,-398.3102684,0,1
R,-13.38319009,138.4815587,0,0
R,-0.210024071,386.0089033,0,0
S,-28.57339274,-51.91641057,0,0
T,-14.16471485,-433.2005318,0,1
U,-12.67725456,-146.7647497,1,1
T,-5.422978761,-350.8999075,0,1
T,-0.253459977,-146.3726154,0,0
T,-20.89795505,-298.3890709,0,1
S,-33.63167249,64.02844406,0,0
U,-59.55804209,198.6668044,1,1
T,-5.285656185,-127.326956,0,0
R,-57.42576602,32.78744145,0,0
T,-6.168295986,-208.5991397,0,0
U,24.76902038,-187.8010154,1,1
S,4.431590182,-196.4254127,0,1
U,-7.766371609,-264.9536028,1,0
S,-30.4420395,120.8262469,0,0
S,-5.149431285,-38.63847285,0,1
R,-14.38596289,224.5536349,0,1
R,-40.62135727,207.6504354,0,0
U,-5.33225399,-180.207473,0,1
U,4.282172675,-315.7006998,0,0
R,-34.59250726,302.7163032,0,1
S,-16.41387536,241.4101862,0,1
S,-55.57250455,171.8292213,0,0
S,30.45745288,-369.3805579,0,1
T,-14.25414845,-220.4543784,0,1
S,-8.784864287,-185.8200286,0,0
U,-7.841001211,-236.2129258,0,1
T,-29.86635218,-296.6150394,0,1
R,-12.33672798,350.4924078,0,0
U,-50.70084171,-125.2676482,1,1
R,-13.55887006,92.23388461,0,0
U,-21.78423168,-232.1818701,0,1
T,-35.69143425,-250.1439614,0,0
R,5.263089727,478.0346459,0,1
U,-39.68128703,128.8485085,1,0
S,-20.88385847,-100.7327817,0,1
U,-20.94224743,-202.747411,0,0
T,-11.78754826,-12.41242797,0,0
S,-9.280071734,8.361583945,0,0
R,-29.26601606,-10.72198921,0,1
U,-17.59958257,-404.1428412,1,0
R,-36.80209079,220.6399209,0,0
S,4.168762867,-437.2816347,0,1
R,-8.25905111,198.4244625,0,1
U,-28.18262235,-22.47860542,1,1
U,8.653850235,-272.2911614,1,1
R,-8.492649178,13.01928145,0,0
S,4.883809561,-125.4130481,0,1
T,-27.28412158,51.21178052,0,1
R,-39.75483629,259.2469055,0,0
U,44.82759377,-652.3039308,0,1
R,-11.82836385,153.6317867,0,1
T,-23.99064075,-173.1843914,0,0
S,-42.2390958,-167.624231,0,1
S,-28.1421979,-316.1386432,0,1
S,1.405003059,-216.6665204,0,0
T,-24.91797777,-194.5043473,0,1
U,-23.38023283,102.5573006,1,1
U,-4.151573214,-348.7597397,1,1
R,-13.27640045,335.6034644,0,1
S,0.248589741,-147.216897,0,0
U,-44.69810755,145.5245701,0,0
S,-38.74525422,84.66986146,0,0
R,3.009473999,-65.82922053,0,0
S,-50.23860292,-69.94330675,0,0
S,-24.88246344,149.864167,0,1
S,-19.53851763,-96.38683778,0,0
U,-20.57017647,-223.3901462,1,0
U,-14.61867929,-147.2766213,1,1
R,-2.67736792,199.7363706,0,0
U,5.879094391,-334.63118,1,1
U,10.0260175,-328.5133592,0,0
U,-33.48218688,-203.2591915,0,0
S,-3.322702655,-216.5496563,0,1
S,27.94961103,-99.11212448,0,1
T,5.09442469,-361.7947943,0,1
T,-9.170956005,-185.6729339,0,1
T,5.21145826,-59.71539508,0,1
T,-4.890627038,-469.0089523,0,0
T,-9.506731863,-199.4494172,0,0
U,2.17652371,-402.4856255,1,1
U,-9.182891676,-33.36586447,1,0
U,-10.39175195,-613.6757955,1,1
T,-10.58412594,-175.359673,0,1
R,-20.89801847,251.6022252,0,1
R,-35.57454737,153.3336967,0,0
S,-28.44426826,177.4440302,0,0
R,-23.16596578,213.6846979,0,1
S,-18.34838052,-20.2844635,0,0
T,-21.46574481,-198.5493091,0,0
U,-0.126252531,-379.966768,1,0
U,6.132379258,-451.8808163,0,1
S,7.889966764,-191.6146868,0,1
S,-7.808937612,-32.19779504,0,1
R,-10.30056994,75.51374253,1,1
R,-7.709968391,59.65722084,0,1
T,2.833100898,-356.3573057,0,1
S,-33.02774677,-163.4330499,1,1
R,18.72574127,-30.97359829,0,1
R,-37.01856425,319.2936409,0,1
S,-29.6356872,45.12149945,0,1
R,-33.69988729,257.9014932,0,0
U,-22.88246089,-197.8206277,0,1
S,-12.88420436,-61.70352697,0,0
U,-38.95050379,-35.33335324,0,0
T,-16.12006438,-228.1440292,0,0
R,-7.459044888,368.2913493,0,0
R,-21.98650871,57.04844575,0,1
R,-26.2872371,114.4778893,0,0
U,-41.55494875,84.71648829,0,0
R,-5.96305726,77.82259171,0,1
U,-62.58163941,248.5383937,1,0
U,-25.05694322,67.1238576,0,1
S,11.92663005,-90.16889928,0,0
U,-60.23060404,132.2218767,0,0
T,-27.59185691,-259.7717128,0,0
U,-2.251138775,-236.2939518,1,0
T,-21.49488531,-196.5922741,0,0
S,-10.78618212,-1.522070322,0,0
R,-8.767626279,207.9936459,0,1
U,3.357339016,-218.6321207,1,1
T,-22.10397395,-165.5272349,0,1
T,11.85112349,-370.5892797,0,0
T,-15.73236596,50.05685544,0,1
T,-14.91902531,-308.4441313,0,0
S,-34.76416788,94.85656311,0,0
T,-23.98107935,-271.2815381,0,0
T,-32.14787561,-136.2454611,0,0
T,-21.379602,-73.44114751,0,1
R,-17.73337675,206.5091418,0,1
R,-22.68940299,-17.43314259,0,0
T,0.405661867,-119.3953767,0,1
S,-14.6532507,76.14086818,0,0
R,-6.075071589,543.5112936,0,1
U,-27.93311851,-15.84178361,0,0
T,-6.489697565,-217.2509346,0,1
T,-4.326912182,-286.7318299,0,1
R,-0.320976338,184.2027617,0,0
S,-3.324551,192.8409833,0,0
U,-23.72129775,-12.41577482,1,1
S,-34.798043,189.5386279,1,1
U,-51.37427627,247.3495625,1,0
R,-7.222703633,283.2107484,0,1
U,0.375826109,-364.1663848,1,0
R,-28.11117446,330.4869783,0,1
R,12.76298384,15.68780766,0,0
R,-2.891335486,343.4782893,0,0
S,-13.97160954,-358.5172485,0,0
S,4.904396282,-66.02679624,0,0
R,-5.106985744,202.3765095,0,1
R,-13.02913458,227.0460867,0,0
R,-24.59603563,145.275533,0,1
T,-17.83528118,-183.0436435,0,1
R,-13.14978033,116.3258138,0,0
R,-26.96084851,344.1186594,0,0
R,-22.23174054,214.898016,0,0
T,-16.38533523,-346.8071205,0,1
S,-33.34809428,-62.25797747,0,1
S,-14.21613362,-118.1315941,0,0
R,-14.08958306,244.6699543,0,1
U,-17.20680772,-94.85186757,0,0
U,4.565178765,-134.463013,0,1
U,-15.71963526,-187.1080367,1,1
T,-20.15347213,-370.2612017,0,1
T,-20.94619873,-364.2072236,0,1
U,-42.63712403,149.3872681,0,1
U,-41.49434701,296.7778717,1,1
T,-9.019493262,-380.3651704,0,1
S,30.08462808,-225.8226721,0,0
T,-18.18417466,-106.1928713,0,0
T,-19.63691347,-234.1476777,0,1
T,8.074995031,-568.9945809,0,1
R,2.165138254,220.4712569,0,1
S,-8.720498367,-226.9987907,0,0
R,-20.28368015,95.96762006,0,1
T,-16.44666871,-307.1276092,0,1
T,1.69261639,-100.7114626,0,0
U,-38.6920197,-111.543252,1,1
S,-42.42343651,185.2748513,0,1
U,-25.09916453,-128.1238746,0,1
T,-22.97618285,-142.2316007,0,0
T,-14.9968234,-258.5949737,0,0
S,-16.71944073,236.8011649,0,0
R,-35.12902438,112.6880875,0,0
R,23.0363235,262.127296,0,0
R,-8.079880445,129.0520158,0,1
U,-13.12116856,-269.9594135,0,1
R,-27.75380948,366.689567,0,1
T,0.075671838,-488.7891106,0,0
R,-30.84821227,133.2048524,0,1
R,-18.38334847,158.6683068,0,1
R,3.371222314,59.23593822,0,1
T,-39.2633468,-257.821083,0,1
U,-27.72867504,-151.117701,1,1
R,-1.923438285,180.2154974,0,0
S,9.660993174,-12.7380682,0,0
T,-33.38765435,-192.9643196,0,0
S,-41.22676395,448.6700826,0,1
U,11.41112889,-295.6486609,0,0
T,-39.81566245,-103.2916934,0,0
R,-38.12731348,444.2674273,0,0
S,-58.89114002,102.6717531,0,0
S,19.85726214,-295.7702075,0,0
R,-7.858569644,250.45711,0,0
T,-24.7288939,-261.5669397,0,1
U,-45.4421399,338.4275859,1,0
U,-26.21744533,-267.050559,1,0
R,9.540786268,266.3350971,0,0
T,-25.55623947,-164.1407015,0,0
R,16.16471839,298.4912977,0,1
U,-52.28518987,31.37519029,1,0
S,-30.21009742,72.47137163,0,0
R,-29.7230909,199.9349957,0,1
T,-8.239114229,-356.7808926,0,0
R,-6.819306438,15.13785151,0,1
U,-7.847591314,-41.47493965,1,0
U,-41.15266007,92.2445031,1,1
R,-31.82801741,188.2177127,0,0
R,-3.301629638,156.9236373,0,1
S,-5.029547127,-155.9696879,0,1
U,4.262942578,-283.7889829,1,1
U,15.75324982,-549.3764664,1,1
R,-8.035394625,202.9987666,0,0
R,-15.39142458,282.8075157,0,1
R,12.91622441,118.6440467,0,1
U,14.53809467,-449.8200236,1,0
R,-37.71528711,125.1241516,0,0
R,-6.386767293,335.2776591,0,1
U,16.54816128,-552.3397952,1,0
T,-32.94782248,14.5308936,0,1
R,-27.58312394,409.5936666,0,1
U,-31.48385654,43.31064626,0,0
T,-15.09319153,-344.1744782,0,0
S,-10.50281403,-172.8661732,0,1
U,-23.64572925,-371.8285063,1,1
S,-42.46408458,122.464236,0,0
U,33.41366925,-540.7048906,1,1
T,-9.255199102,-434.3050309,0,0
R,-14.3542885,419.0520807,0,0
R,-10.09623954,145.3000327,0,1
S,-24.69860828,15.35984274,0,1
S,-1.806909298,-55.19717973,0,1
U,-15.82349801,103.1225934,1,1
R,-15.22951947,115.6581011,0,1
S,0.915469746,-271.9203073,1,0
S,-7.657610067,-100.9489334,0,0
S,-0.86131814,-27.32880032,0,1
T,-8.043906462,-49.90870049,0,1
U,-58.62157901,19.07169719,1,1
T,-21.32367142,-25.03821486,0,0
R,-25.13015818,81.30038677,0,1
S,11.08035208,-183.4744459,0,0
U,-27.80327942,-148.6636067,0,0
U,-10.97979697,-210.4385375,1,1
U,-23.89274111,49.42791271,1,1
U,-26.7741897,-142.5027068,1,1
U,-48.37897339,78.5090353,1,1
R,-30.82003185,152.3251177,0,0
S,-20.34587449,-103.4240039,0,0
T,-32.42628841,-60.59668991,0,0
R,-19.31096606,440.7802712,0,1
S,-26.79598847,-89.38691537,0,0
T,-20.20233099,-271.2255762,0,1
U,-32.79255756,44.64303339,0,0
T,12.90923348,-248.5803202,0,1
T,-16.20111538,-332.1041627,0,1
T,-16.13887188,-459.2038504,0,0
S,21.79487069,-145.3356295,0,1
T,-24.73324565,-278.7849733,0,1
U,-3.271304639,-489.5903514,1,0
T,-7.528888358,-207.4308813,0,0
T,4.027584922,-386.304815,0,1
S,-34.51185377,-140.4057106,0,1
R,-23.40803091,126.1351832,0,0
S,-48.23563792,169.9128664,0,1
S,-21.91106821,-196.1506006,0,1
R,-1.330647595,155.9700204,0,0
U,-35.11568233,24.71319548,1,1
U,3.606931641,-281.9840836,0,0
T,4.732107511,-112.1183256,0,1
U,-47.23752084,5.495696256,1,1
S,2.134847432,-194.9690006,0,0
R,-15.45556063,-18.01133705,0,0
T,24.54010596,-358.9637137,0,0
T,-17.56160205,-208.3622663,0,1
S,-2.005792458,-359.6542543,1,0
U,-45.71308831,62.87019073,1,1
S,11.01172602,-123.768238,0,0
U,-30.28043939,112.7883166,1,0
S,-19.64894055,82.52488378,0,0
S,-22.00726163,-228.1904031,0,0
R,-33.9222353,155.8542601,0,1
U,-44.35018644,18.25746139,1,0
U,-13.62501041,61.89023065,0,0
S,-35.01084014,-232.1837939,1,1
U,2.94144119,-404.6079313,1,1
U,30.14885493,-642.7397515,1,1
T,-30.38656189,-241.8944275,0,0
R,-28.2888181,219.2116067,0,1
R,-29.61954379,61.53379174,0,1
U,-43.04007426,-95.42083114,1,1
R,-6.81430483,-52.38862031,0,0
R,-15.7168739,-25.61728861,0,0
T,-14.25704202,-299.3948915,0,1
R,11.41044998,-22.52090602,0,1
S,-5.608345204,96.6633612,0,0
U,11.29003207,-82.2854847,1,0
T,-11.04433035,-214.3836549,0,0
T,-17.15518229,-512.210216,0,1
R,-19.74055966,28.93573311,0,0
U,-46.63164627,310.3129354,0,0
U,19.70247407,-274.3651052,1,1
S,-41.22671794,-19.5643992,1,0
U,-1.189254866,-379.8048386,1,0
S,-40.00765113,-181.7614994,0,1
T,-16.24149082,-233.4494842,0,1
S,-30.52985234,-30.48258841,0,1
T,-31.68167739,30.84485653,0,0
S,-38.64126133,81.03970734,0,1
T,-37.95773955,-217.7693863,0,1
S,6.762384099,-117.3341406,0,0
R,10.00456969,148.7427779,0,1
S,-18.87965007,-77.10545145,0,0
T,-3.193006687,-402.752401,0,1
R,9.362585874,-63.56398136,0,0
R,5.886352758,44.50495852,0,0
S,-30.58017375,-31.06121412,0,0
S,-8.05583278,-406.5399284,0,1
S,-2.318624479,-321.293967,0,1
T,-4.937077065,-439.6190828,0,1
R,21.02089651,123.5411097,0,0
T,-0.292372164,-158.3224723,0,1
U,-16.34033069,61.71141339,1,1
U,1.714571824,-390.8507724,0,0
U,-21.53406849,-103.4107215,0,1
S,-25.33170627,-287.1978587,0,0
R,3.603465623,149.1006908,0,1
R,-32.91077668,106.0357662,0,0
T,-28.83096604,-243.5487207,0,1
R,-33.49676716,301.5247803,0,0
S,59.9359229,-516.6070192,0,0
R,12.84186111,108.8030962,0,1
U,-76.81155166,291.5406082,1,0
U,-54.38312273,316.8037243,1,1
U,-36.64700768,-90.03805726,0,1
T,-22.18107767,20.96866131,1,1
S,-49.0217941,350.3284986,0,0
T,-19.40610362,-5.136811126,0,0
T,-16.29938467,-259.2656933,0,0
T,-15.42008195,38.79796493,0,0
R,-27.27560847,299.8111495,0,1
U,13.70323437,-258.7225733,0,1
R,-5.246672315,363.6987923,0,0
U,-6.306154682,-201.8890132,0,0
T,-28.79537157,-308.583116,0,1
S,24.9716955,-559.6558718,0,1
S,-12.49179051,-54.84869784,0,1
U,4.789526732,-659.1789366,1,1
U,-9.270219735,-308.8861064,1,1
U,-28.72184864,-344.6774564,1,1
S,-34.69627168,-216.3948561,0,1
S,12.51652265,-498.9797559,0,0
T,-2.727616565,-174.147868,0,0
R,-15.51611591,9.505205065,0,0
R,-8.88669025,206.1638529,0,0
T,-29.09218119,-274.5448388,0,0
R,14.10829449,211.1055232,0,1
R,2.779006522,59.18895171,0,0
R,-16.08238246,181.1323947,0,0
S,2.30685244,-42.24049194,0,0
U,-30.08466844,-270.7020754,1,1
T,-5.31651107,-474.3859754,0,1
S,-24.06536179,54.52717393,0,1
S,-32.02603242,-291.9476141,0,0
S,2.495146746,-251.5623533,0,0
S,-35.17176031,101.5889492,0,1
R,-19.86712436,103.6493581,0,1
U,-47.10130037,239.2800028,0,1
U,27.20450678,-336.6765912,1,1
R,-13.44879075,256.4203008,0,0
T,-5.829321572,-316.1759558,0,1
S,9.426436798,-182.5196779,0,0
T,-16.42760755,-98.33091723,0,1
T,-8.487600449,-407.7406545,0,1
R,-18.51328254,346.7710214,0,0
U,-10.38420257,-291.3586136,1,0
S,13.54299642,-386.3361003,0,1
S,26.53609196,13.08565612,0,0
S,-21.42177919,-256.5928692,0,1
S,-44.01277519,-27.35734095,1,1
S,-37.76495191,194.1009387,0,0
S,-0.831467878,-85.90424825,0,1
R,-19.17436795,248.7915096,0,0
T,-8.88821246,-255.4100764,0,1
U,-19.30562915,-22.24112519,1,0
S,-52.54861379,173.469495,1,1
T,-40.52928325,-299.8154138,0,0
S,12.10683523,-13.77827311,0,0
R,-10.94938994,358.1413453,0,1
U,-26.59351147,16.29559917,0,1
U,-45.44818611,352.2797014,1,0
S,16.60273818,-201.7889867,0,0
T,-31.43548902,-364.4315673,0,0
S,-17.29075404,88.06880837,0,1
T,-14.11954338,-234.8589059,0,0
S,-12.51074633,-207.900037,0,0
R,21.89832836,115.6123933,0,1
R,1.099554188,390.558855,0,1
R,0.276112332,58.78519955,0,1
T,-9.59031898,-300.4478719,0,0
S,16.79975639,16.82538852,0,0
R,-1.077655698,245.6789241,0,1
R,-3.825613855,2.7867347,0,1
U,2.66908245,-341.6832302,1,0
T,-17.49302831,-333.3337291,0,1
R,-23.85319111,519.3174458,0,0
T,0.83985766,-359.3914591,0,1
R,-22.34472093,184.5851017,0,1
T,-20.65974939,-239.9778745,0,1
T,-20.70195451,-253.6055384,0,1
T,-5.222422628,-473.6271345,0,0
R,-19.725623,126.6660435,0,1
R,15.4075385,68.18076764,0,1
S,-18.1697711,106.3376983,0,1
U,-44.80455581,-120.5543906,1,1
U,-47.6097537,-120.8446717,1,1
T,8.48137723,-369.6281595,0,1
U,-32.40621292,79.68839792,1,1
U,-9.570687076,-296.6332914,1,0
R,-1.174136341,230.8388107,0,0
S,-6.569670955,-296.4794456,0,0
R,-21.66446805,100.4421752,0,0
U,-0.505533175,-470.2948643,1,0
R,-26.20593181,169.1291619,0,0
U,-26.54057806,-34.75909013,1,1
S,-14.50132516,-112.3817621,0,0
U,-34.68544508,-105.4316,1,1
U,41.59927125,-538.005985,0,0
U,37.67172771,-564.35083,1,1
U,-104.4008221,523.1918754,1,1
T,1.695622342,-390.77451,0,1
S,-11.68951637,-137.8220515,0,0
T,-0.134616902,-283.178082,0,1
S,0.748597182,-153.0704358,0,0
U,-38.29360537,-201.5577087,0,0
T,-25.12800364,-92.90287255,0,1
S,-10.78719404,48.84088653,0,1
R,-10.69522404,208.7929517,0,1
U,-52.55329289,229.1102401,0,0
U,0.51749856,-305.0680638,0,0
S,-10.14512723,-255.0337122,0,0
U,-40.3670629,98.08639238,1,0
R,-3.6349256,2.08114345,0,1
U,17.15956636,-283.0936745,0,0
R,-31.37957977,270.6499882,0,0
U,4.109808699,-231.0037161,1,1
S,-18.29145192,-159.0454225,0,0
U,26.10293608,-446.5992561,1,0
R,-1.088060414,373.9987594,0,1
U,1.924130244,-533.5547393,1,0
S,-52.98852577,-47.54311769,0,1
U,-20.95893439,-238.4643135,0,1
U,-28.98375591,-295.6164603,1,1
S,2.205486598,38.30192615,0,0
S,11.97072797,-260.4724883,0,1
U,-26.01946676,-92.71628238,1,0
S,-29.91560807,-6.562865257,0,1
U,-69.1911482,319.6311144,1,1
U,-33.10622579,13.72784546,0,1
R,-45.26356542,220.7612101,0,0
S,-16.98279207,14.66569431,0,0
S,-14.39064586,-102.5103221,0,1
T,-10.44251201,-146.0058092,0,0
T,-27.41584134,-322.1188139,0,0
T,-7.292518231,44.57738614,0,0
S,-0.010542494,105.0931993,0,0
R,-1.153915661,91.63601006,0,1
R,-14.86149135,284.161258,0,1
S,-11.26568906,136.8687727,1,1
T,-26.67004041,-274.4658277,0,0
T,-37.11304369,-88.84436485,0,0
T,-14.10634998,-283.9829882,0,0
T,-23.79595011,-203.0840642,0,0
S,-1.439607654,-165.6513167,0,1
S,3.815758331,-356.1146916,0,1
S,-52.95183007,221.0292532,0,0
R,0.031163499,112.0085967,0,1
S,13.42780539,58.6208099,0,1
S,17.42494278,-187.1360785,0,0
U,25.91954313,-535.336217,1,1
U,-44.51341277,153.2000222,0,1
R,-54.78122199,208.3107041,0,1
T,-1.652063169,-52.69303678,0,1
R,-22.94077463,512.4919338,0,0
S,-54.51839353,113.505837,0,1
S,-52.10928709,171.6336938,0,0
R,-37.83032128,251.5901208,0,0
S,-2.559892756,72.41781352,0,1
R,-0.794854903,72.06260171,0,0
T,-29.17470919,-528.9234507,0,1
T,-32.44418436,-531.5589488,0,0
S,-1.937791703,-74.34919352,0,1
U,-36.30907322,5.363163014,1,0
U,-21.14198247,-166.0576924,1,0
S,-16.07406733,-209.311542,0,0
S,8.206137646,-106.4192264,1,0
T,-19.16781066,-247.5506211,0,1
R,-38.59878216,198.9824898,0,0
S,-51.67210737,135.161869,0,0
T,-23.78158628,-191.1944141,0,0
T,-28.94766834,-127.5777811,0,0
T,-10.58471782,-428.3647077,0,1
R,-3.175231176,316.2958283,0,1
R,-42.2599051,504.3550813,0,0
U,-7.936745986,-254.0852861,1,0
R,-33.89720159,307.1249481,0,0
S,-41.57321616,-31.82620193,0,1
U,-44.39924804,62.1323304,1,1
S,-24.6922636,31.49297942,0,0
U,-2.210731659,-381.7429173,1,1
R,-26.48981319,199.600217,0,1
S,-8.60322774,-157.9815053,0,0
R,-23.05027428,140.4225341,0,0
R,-19.01196748,-69.27796397,0,1
S,-49.14294563,111.5657735,0,0
R,-34.42925044,260.3662465,0,1
R,-44.13548679,161.3427437,0,0
T,-20.66484783,-122.3576212,0,0
R,-3.830973495,-142.7507991,0,1
T,-32.70313659,-69.78260558,0,1
T,-3.727745567,-241.1394727,0,1
R,-21.11247037,400.304304,0,1
U,-95.03356081,567.20188,1,1
T,-0.348979911,-190.4310213,0,0
T,-19.05863776,-72.44266855,0,1
S,-7.585312046,-175.5401199,0,1
R,-6.724871374,-34.59608032,0,1
U,-16.06210992,104.8892182,0,1
S,-53.39856424,88.33152105,0,0
T,-17.47950889,-380.6618767,0,1
R,-32.67030418,161.1699793,0,0
T,-11.66330994,-259.9579698,0,1
S,-41.56386036,250.5948957,0,1
R,-12.45818198,286.454383,0,0
T,5.156570195,-300.4850757,0,0
T,-21.15291569,-278.7901418,0,0
S,2.085408337,-137.1266443,0,0
S,0.607610294,-115.5788164,1,1
U,-27.25168585,118.0767792,0,0
S,-59.78635492,185.5250168,0,0
T,-26.68547086,-428.5400089,0,1
R,-25.07978279,431.4071358,0,0
S,2.800631347,-225.5404633,0,1
T,-20.3902153,-86.62467346,0,0
S,-40.47397255,171.5067824,0,0
R,-14.51378725,215.3602675,0,1
U,-15.66025762,-224.6886069,1,1
U,-11.63760838,-241.1076553,1,0
S,-2.094636775,-263.3375092,0,1
S,-46.09845371,285.6461274,1,0
R,-8.014491089,339.1702499,0,0
S,54.61566354,-428.8778432,0,0
T,-1.00624906,-63.86980446,0,1
R,8.205171831,169.1001211,0,0
R,-45.65578612,315.3814627,0,1
S,0.146298206,-134.5677395,0,0
T,3.603636985,-266.452489,0,1
S,23.31908134,-218.7482552,0,0
U,-44.53638419,4.712753493,1,1
R,-16.12701277,194.8222354,0,1
R,6.695180531,350.6177481,0,1
S,-54.93789751,128.3583344,0,1
U,-47.69830463,-2.064679742,0,0
